desc_party,district_kr,date,count
Democratic,107,2017-06-06,2063
Democratic,107,2017-06-23,2171
Libertarian,107,2017-06-23,106
Unaffiliated,107,2017-06-23,3398
Republican,107,2017-06-23,9233
Libertarian,107,2017-08-02,106
Republican,107,2017-08-02,9197
Unaffiliated,107,2017-08-02,3405
Democratic,107,2017-08-02,2164
Democratic,107,2017-09-01,2165
Libertarian,107,2017-09-01,106
Republican,107,2017-09-01,9180
Unaffiliated,107,2017-09-01,3402
Republican,107,2017-10-05,9172
Libertarian,107,2017-10-05,108
Democratic,107,2017-10-05,2158
Unaffiliated,107,2017-10-05,3400
Republican,107,2017-11-02,9177
Libertarian,107,2017-11-02,107
Democratic,107,2017-11-02,2150
Unaffiliated,107,2017-11-02,3407
Republican,107,2017-12-14,9163
Libertarian,107,2017-12-14,108
Democratic,107,2017-12-14,2154
Unaffiliated,107,2017-12-14,3406
Unaffiliated,108,2014-12-22,4013
Libertarian,108,2014-12-22,95
Democratic,108,2014-12-22,2777
Republican,108,2014-12-22,7569
Unaffiliated,108,2015-06-11,3970
Democratic,108,2015-06-11,2710
Republican,108,2015-06-11,7390
Libertarian,108,2015-06-11,97
Democratic,108,2015-09-04,2705
Unaffiliated,108,2015-09-04,4011
Libertarian,108,2015-09-04,97
Republican,108,2015-09-04,7349
Republican,108,2015-11-05,7341
Unaffiliated,108,2015-11-05,4062
Libertarian,108,2015-11-05,98
Democratic,108,2015-11-05,2701
Libertarian,108,2015-11-19,96
Democratic,108,2015-11-19,2697
Unaffiliated,108,2015-11-19,4069
Republican,108,2015-11-19,7335
Republican,108,2016-02-03,7331
Unaffiliated,108,2016-02-03,4053
Democratic,108,2016-02-03,2692
Libertarian,108,2016-02-03,94
Unaffiliated,108,2016-04-21,4029
Democratic,108,2016-04-21,2753
Libertarian,108,2016-04-21,91
Republican,108,2016-04-21,7356
Democratic,108,2016-06-02,2740
Unaffiliated,108,2016-06-02,4048
Libertarian,108,2016-06-02,92
Republican,108,2016-06-02,7392
Libertarian,108,2016-08-02,99
Republican,108,2016-08-02,7460
Unaffiliated,108,2016-08-02,4092
Democratic,108,2016-08-02,2741
Unaffiliated,108,2016-10-06,3885
Libertarian,108,2016-10-06,99
Democratic,108,2016-10-06,2807
Republican,108,2016-10-06,7776
Libertarian,108,2017-01-12,108
Unaffiliated,108,2017-01-12,3975
Republican,108,2017-01-12,7848
Democratic,108,2017-01-12,2764
Unaffiliated,108,2017-02-17,3984
Republican,108,2017-02-17,7852
Democratic,108,2017-02-17,2755
Libertarian,108,2017-02-17,107
Libertarian,108,2017-03-07,108
Unaffiliated,108,2017-03-07,3988
Republican,108,2017-03-07,7842
Democratic,108,2017-03-07,2752
Republican,108,2017-04-03,7827
Unaffiliated,108,2017-04-03,3994
Democratic,108,2017-04-03,2751
Libertarian,108,2017-04-03,109
Republican,108,2017-05-11,7824
Unaffiliated,108,2017-05-11,3991
Democratic,108,2017-05-11,2730
Libertarian,108,2017-05-11,112
Democratic,108,2017-06-06,2724
Republican,108,2017-06-06,7822
Unaffiliated,108,2017-06-06,4001
Libertarian,108,2017-06-06,110
Unaffiliated,108,2017-06-23,4000
Democratic,108,2017-06-23,2720
Republican,108,2017-06-23,7825
Libertarian,108,2017-06-23,111
Unaffiliated,108,2017-08-02,3991
Libertarian,108,2017-08-02,114
Democratic,108,2017-08-02,2714
Republican,108,2017-08-02,7827
Unaffiliated,108,2017-09-01,3966
Democratic,108,2017-09-01,2714
Libertarian,108,2017-09-01,115
Republican,108,2017-09-01,7815
Republican,108,2017-10-05,7803
Democratic,108,2017-10-05,2702
Libertarian,108,2017-10-05,113
Unaffiliated,108,2017-10-05,3967
Unaffiliated,108,2017-11-02,3970
Democratic,108,2017-11-02,2700
Libertarian,108,2017-11-02,114
Republican,108,2017-11-02,7792
Republican,108,2017-12-14,7769
Unaffiliated,108,2017-12-14,3998
Democratic,108,2017-12-14,2700
Libertarian,108,2017-12-14,117
Libertarian,109,2014-12-22,62
Democratic,109,2014-12-22,2535
Unaffiliated,109,2014-12-22,3112
Republican,109,2014-12-22,9940
Unaffiliated,109,2015-06-11,3028
Libertarian,109,2015-06-11,65
Democratic,109,2015-06-11,2451
Republican,109,2015-06-11,9734
Unaffiliated,109,2015-09-04,3008
Libertarian,109,2015-09-04,66
Republican,109,2015-09-04,9675
Democratic,109,2015-09-04,2429
Republican,109,2015-11-05,9633
Unaffiliated,109,2015-11-05,2999
Democratic,109,2015-11-05,2394
Libertarian,109,2015-11-05,61
Republican,109,2015-11-19,9648
Unaffiliated,109,2015-11-19,3018
Democratic,109,2015-11-19,2388
Libertarian,109,2015-11-19,60
Libertarian,109,2016-02-03,58
Democratic,109,2016-02-03,2353
Republican,109,2016-02-03,9669
Unaffiliated,109,2016-02-03,3016
Democratic,109,2016-04-21,2325
Republican,109,2016-04-21,9729
Libertarian,109,2016-04-21,61
Unaffiliated,109,2016-04-21,3020
Unaffiliated,109,2016-06-02,3005
Republican,109,2016-06-02,9706
Democratic,109,2016-06-02,2311
Libertarian,109,2016-06-02,61
Democratic,109,2016-08-02,2317
Republican,109,2016-08-02,9734
Unaffiliated,109,2016-08-02,3024
Libertarian,109,2016-08-02,63
Republican,109,2016-10-06,9947
Democratic,109,2016-10-06,2343
Unaffiliated,109,2016-10-06,2819
Libertarian,109,2016-10-06,67
Libertarian,109,2017-01-12,80
Republican,109,2017-01-12,9875
Unaffiliated,109,2017-01-12,2784
Democratic,109,2017-01-12,2289
Libertarian,109,2017-02-17,80
Unaffiliated,109,2017-02-17,2791
Republican,109,2017-02-17,9846
Democratic,109,2017-02-17,2263
Libertarian,109,2017-03-07,80
Republican,109,2017-03-07,9838
Democratic,109,2017-03-07,2258
Unaffiliated,109,2017-03-07,2798
Republican,109,2017-04-03,9833
Unaffiliated,109,2017-04-03,2802
Democratic,109,2017-04-03,2260
Libertarian,109,2017-04-03,79
Democratic,109,2017-05-11,2238
Unaffiliated,109,2017-05-11,2805
Republican,109,2017-05-11,9816
Libertarian,109,2017-05-11,78
Unaffiliated,109,2017-06-06,2806
Republican,109,2017-06-06,9819
Democratic,109,2017-06-06,2239
Libertarian,109,2017-06-06,78
Republican,109,2017-06-23,9826
Democratic,109,2017-06-23,2232
Libertarian,109,2017-06-23,80
Unaffiliated,109,2017-06-23,2808
Unaffiliated,109,2017-08-02,2813
Republican,109,2017-08-02,9811
Democratic,109,2017-08-02,2223
Libertarian,109,2017-08-02,80
Libertarian,109,2017-09-01,79
Republican,109,2017-09-01,9805
Unaffiliated,109,2017-09-01,2835
Democratic,109,2017-09-01,2221
Unaffiliated,109,2017-10-05,2830
Libertarian,109,2017-10-05,78
Democratic,109,2017-10-05,2213
Republican,109,2017-10-05,9807
Unaffiliated,109,2017-11-02,2841
Democratic,109,2017-11-02,2206
Republican,109,2017-11-02,9815
Libertarian,109,2017-11-02,78
Democratic,109,2017-12-14,2197
Republican,109,2017-12-14,9811
Libertarian,109,2017-12-14,78
Unaffiliated,109,2017-12-14,2850
Democratic,110,2014-12-22,2140
Republican,110,2014-12-22,9286
Libertarian,110,2014-12-22,62
Unaffiliated,110,2014-12-22,3038
Republican,110,2015-06-11,9128
Unaffiliated,110,2015-06-11,3019
Libertarian,110,2015-06-11,61
Democratic,110,2015-06-11,2052
Unaffiliated,110,2015-09-04,2997
Libertarian,110,2015-09-04,64
Republican,110,2015-09-04,9107
Democratic,110,2015-09-04,2027
Democratic,110,2015-11-05,2004
Unaffiliated,110,2015-11-05,2963
Libertarian,110,2015-11-05,64
Republican,110,2015-11-05,9063
Libertarian,110,2015-11-19,64
Republican,110,2015-11-19,9055
Democratic,110,2015-11-19,2004
Unaffiliated,110,2015-11-19,2965
Unaffiliated,110,2016-02-03,2983
Democratic,110,2016-02-03,1992
Libertarian,110,2016-02-03,66
Republican,110,2016-02-03,9066
Unaffiliated,110,2016-04-21,2954
Libertarian,110,2016-04-21,62
Republican,110,2016-04-21,9124
Democratic,110,2016-04-21,1975
Libertarian,110,2016-06-02,61
Democratic,110,2016-06-02,1970
Republican,110,2016-06-02,9133
Unaffiliated,110,2016-06-02,2906
Democratic,110,2016-08-02,1966
Libertarian,110,2016-08-02,63
Unaffiliated,110,2016-08-02,2929
Republican,110,2016-08-02,9205
Republican,110,2016-10-06,9477
Democratic,110,2016-10-06,1974
Libertarian,110,2016-10-06,64
Unaffiliated,110,2016-10-06,2748
Unaffiliated,110,2017-01-12,2820
Democratic,110,2017-01-12,1944
Libertarian,110,2017-01-12,72
Republican,110,2017-01-12,9541
Libertarian,110,2017-02-17,70
Democratic,110,2017-02-17,1924
Unaffiliated,110,2017-02-17,2810
Republican,110,2017-02-17,9512
Republican,110,2017-03-07,9512
Unaffiliated,110,2017-03-07,2812
Libertarian,110,2017-03-07,70
Democratic,110,2017-03-07,1919
Libertarian,110,2017-04-03,70
Democratic,110,2017-04-03,1918
Republican,110,2017-04-03,9505
Unaffiliated,110,2017-04-03,2809
Unaffiliated,110,2017-05-11,2816
Democratic,110,2017-05-11,1908
Republican,110,2017-05-11,9509
Libertarian,110,2017-05-11,70
Libertarian,110,2017-06-06,70
Unaffiliated,110,2017-06-06,2801
Republican,110,2017-06-06,9491
Democratic,110,2017-06-06,1900
Democratic,110,2017-06-23,1892
Republican,110,2017-06-23,9489
Libertarian,110,2017-06-23,68
Unaffiliated,110,2017-06-23,2800
Republican,110,2017-08-02,9474
Democratic,110,2017-08-02,1887
Unaffiliated,110,2017-08-02,2800
Libertarian,110,2017-08-02,69
Libertarian,110,2017-09-01,69
Republican,110,2017-09-01,9458
Unaffiliated,110,2017-09-01,2816
Democratic,110,2017-09-01,1884
Democratic,110,2017-10-05,1884
Republican,110,2017-10-05,9451
Libertarian,110,2017-10-05,68
Unaffiliated,110,2017-10-05,2839
Unaffiliated,110,2017-11-02,2853
Democratic,110,2017-11-02,1888
Republican,110,2017-11-02,9452
Libertarian,110,2017-11-02,68
Republican,110,2017-12-14,9463
Unaffiliated,110,2017-12-14,2868
Democratic,110,2017-12-14,1885
Libertarian,110,2017-12-14,67
Republican,111,2014-12-22,6972
Libertarian,111,2014-12-22,137
Democratic,111,2014-12-22,3761
Unaffiliated,111,2014-12-22,4308
Republican,111,2015-06-11,6853
Unaffiliated,111,2015-06-11,4248
Libertarian,111,2015-06-11,145
Democratic,111,2015-06-11,3637
Unaffiliated,111,2015-09-04,4252
Democratic,111,2015-09-04,3628
Libertarian,111,2015-09-04,146
Republican,111,2015-09-04,6855
Democratic,111,2015-11-05,3597
Unaffiliated,111,2015-11-05,4231
Libertarian,111,2015-11-05,139
Republican,111,2015-11-05,6844
Libertarian,111,2015-11-19,141
Unaffiliated,111,2015-11-19,4250
Democratic,111,2015-11-19,3597
Republican,111,2015-11-19,6865
Unaffiliated,111,2016-02-03,4256
Republican,111,2016-02-03,6876
Libertarian,111,2016-02-03,147
Democratic,111,2016-02-03,3593
Democratic,111,2016-04-21,3732
Libertarian,111,2016-04-21,145
Unaffiliated,111,2016-04-21,4214
Republican,111,2016-04-21,6925
Republican,111,2016-06-02,6901
Libertarian,111,2016-06-02,145
Democratic,111,2016-06-02,3718
Unaffiliated,111,2016-06-02,4203
Republican,111,2016-08-02,6949
Democratic,111,2016-08-02,3721
Libertarian,111,2016-08-02,152
Unaffiliated,111,2016-08-02,4245
Libertarian,111,2016-10-06,160
Republican,111,2016-10-06,7178
Unaffiliated,111,2016-10-06,4101
Democratic,111,2016-10-06,3742
Republican,111,2017-01-12,7289
Democratic,111,2017-01-12,3685
Libertarian,111,2017-01-12,160
Unaffiliated,111,2017-01-12,4191
Unaffiliated,111,2017-02-17,3809
Libertarian,111,2017-02-17,146
Democratic,111,2017-02-17,3479
Republican,111,2017-02-17,7036
Libertarian,111,2017-03-07,146
Unaffiliated,111,2017-03-07,3815
Republican,111,2017-03-07,7041
Democratic,111,2017-03-07,3471
Libertarian,111,2017-04-03,147
Unaffiliated,111,2017-04-03,3811
Democratic,111,2017-04-03,3464
Republican,111,2017-04-03,7044
Unaffiliated,111,2017-05-11,3816
Libertarian,111,2017-05-11,149
Republican,111,2017-05-11,7032
Democratic,111,2017-05-11,3462
Republican,111,2017-06-06,6958
Libertarian,111,2017-06-06,147
Democratic,111,2017-06-06,3413
Unaffiliated,111,2017-06-06,3765
Unaffiliated,111,2017-06-23,3748
Republican,111,2017-06-23,6924
Democratic,111,2017-06-23,3391
Libertarian,111,2017-06-23,146
Libertarian,111,2017-08-02,143
Democratic,111,2017-08-02,3385
Unaffiliated,111,2017-08-02,3759
Republican,111,2017-08-02,6919
Republican,111,2017-09-01,6939
Libertarian,111,2017-09-01,142
Democratic,111,2017-09-01,3383
Unaffiliated,111,2017-09-01,3773
Unaffiliated,111,2017-10-05,3787
Democratic,111,2017-10-05,3372
Libertarian,111,2017-10-05,144
Republican,111,2017-10-05,6961
Unaffiliated,111,2017-11-02,3842
Republican,111,2017-11-02,6973
Libertarian,111,2017-11-02,146
Democratic,111,2017-11-02,3387
Unaffiliated,111,2017-12-14,3877
Libertarian,111,2017-12-14,147
Democratic,111,2017-12-14,3373
Republican,111,2017-12-14,6981
Unaffiliated,112,2014-12-22,3856
Libertarian,112,2014-12-22,77
Democratic,112,2014-12-22,2399
Republican,112,2014-12-22,7352
Democratic,112,2015-06-11,2381
Libertarian,112,2015-06-11,77
Republican,112,2015-06-11,7328
Unaffiliated,112,2015-06-11,3910
Republican,112,2015-09-04,7310
Unaffiliated,112,2015-09-04,3943
Democratic,112,2015-09-04,2379
Libertarian,112,2015-09-04,77
Libertarian,112,2015-11-05,76
Republican,112,2015-11-05,7290
Unaffiliated,112,2015-11-05,3943
Democratic,112,2015-11-05,2370
Libertarian,112,2015-11-19,76
Democratic,112,2015-11-19,2357
Republican,112,2015-11-19,7279
Unaffiliated,112,2015-11-19,3873
Libertarian,112,2016-02-03,76
Republican,112,2016-02-03,7231
Democratic,112,2016-02-03,2330
Unaffiliated,112,2016-02-03,3814
Libertarian,112,2016-04-21,76
Democratic,112,2016-04-21,2376
Unaffiliated,112,2016-04-21,3831
Republican,112,2016-04-21,7259
Unaffiliated,112,2016-06-02,3806
Libertarian,112,2016-06-02,76
Democratic,112,2016-06-02,2367
Republican,112,2016-06-02,7249
Libertarian,112,2016-08-02,78
Democratic,112,2016-08-02,2392
Republican,112,2016-08-02,7317
Unaffiliated,112,2016-08-02,3844
Republican,112,2016-10-06,7498
Libertarian,112,2016-10-06,84
Democratic,112,2016-10-06,2411
Unaffiliated,112,2016-10-06,3721
Republican,112,2017-01-12,7541
Libertarian,112,2017-01-12,86
Democratic,112,2017-01-12,2402
Unaffiliated,112,2017-01-12,3743
Republican,112,2017-02-17,7528
Libertarian,112,2017-02-17,84
Unaffiliated,112,2017-02-17,3740
Democratic,112,2017-02-17,2401
Libertarian,112,2017-03-07,84
Democratic,112,2017-03-07,2395
Unaffiliated,112,2017-03-07,3747
Republican,112,2017-03-07,7522
Democratic,112,2017-04-03,2394
Unaffiliated,112,2017-04-03,3751
Libertarian,112,2017-04-03,84
Republican,112,2017-04-03,7515
Libertarian,112,2017-05-11,86
Republican,112,2017-05-11,7510
Democratic,112,2017-05-11,2392
Unaffiliated,112,2017-05-11,3760
Unaffiliated,112,2017-06-06,3765
Democratic,112,2017-06-06,2389
Libertarian,112,2017-06-06,84
Republican,112,2017-06-06,7496
Democratic,112,2017-06-23,2390
Unaffiliated,112,2017-06-23,3776
Republican,112,2017-06-23,7495
Libertarian,112,2017-06-23,83
Unaffiliated,112,2017-08-02,3786
Democratic,112,2017-08-02,2378
Libertarian,112,2017-08-02,83
Republican,112,2017-08-02,7467
Republican,112,2017-09-01,7476
Unaffiliated,112,2017-09-01,3788
Libertarian,112,2017-09-01,83
Democratic,112,2017-09-01,2370
Republican,112,2017-10-05,7471
Democratic,112,2017-10-05,2364
Libertarian,112,2017-10-05,82
Unaffiliated,112,2017-10-05,3805
Democratic,112,2017-11-02,2363
Republican,112,2017-11-02,7473
Libertarian,112,2017-11-02,84
Unaffiliated,112,2017-11-02,3813
Democratic,112,2017-12-14,2347
Libertarian,112,2017-12-14,84
Republican,112,2017-12-14,7478
Unaffiliated,112,2017-12-14,3818
Libertarian,113,2014-12-22,96
Republican,113,2014-12-22,8310
Unaffiliated,113,2014-12-22,3117
Democratic,113,2014-12-22,2339
Libertarian,113,2015-06-11,101
Democratic,113,2015-06-11,2217
Unaffiliated,113,2015-06-11,2998
Republican,113,2015-06-11,8111
Libertarian,113,2015-09-04,98
Unaffiliated,113,2015-09-04,3018
Democratic,113,2015-09-04,2201
Republican,113,2015-09-04,8099
Libertarian,113,2015-11-05,96
Unaffiliated,113,2015-11-05,3008
Democratic,113,2015-11-05,2175
Republican,113,2015-11-05,8069
Unaffiliated,113,2015-11-19,3006
Democratic,113,2015-11-19,2168
Republican,113,2015-11-19,8060
Libertarian,113,2015-11-19,96
Libertarian,113,2016-02-03,94
Democratic,113,2016-02-03,2156
Republican,113,2016-02-03,8065
Unaffiliated,113,2016-02-03,3031
Unaffiliated,113,2016-04-21,3029
Democratic,113,2016-04-21,2182
Libertarian,113,2016-04-21,97
Republican,113,2016-04-21,8078
Democratic,113,2016-06-02,2126
Libertarian,113,2016-06-02,100
Republican,113,2016-06-02,8112
Unaffiliated,113,2016-06-02,3027
Libertarian,113,2016-08-02,103
Democratic,113,2016-08-02,2132
Unaffiliated,113,2016-08-02,3012
Republican,113,2016-08-02,8264
Unaffiliated,113,2016-10-06,2793
Libertarian,113,2016-10-06,107
Republican,113,2016-10-06,8546
Democratic,113,2016-10-06,2153
Republican,113,2017-01-12,8364
Unaffiliated,113,2017-01-12,2588
Democratic,113,2017-01-12,2025
Libertarian,113,2017-01-12,102
Unaffiliated,113,2017-02-17,2594
Republican,113,2017-02-17,8342
Democratic,113,2017-02-17,2022
Libertarian,113,2017-02-17,102
Libertarian,113,2017-03-07,103
Republican,113,2017-03-07,8343
Democratic,113,2017-03-07,2023
Unaffiliated,113,2017-03-07,2606
Republican,113,2017-04-03,8330
Democratic,113,2017-04-03,2011
Unaffiliated,113,2017-04-03,2605
Libertarian,113,2017-04-03,103
Unaffiliated,113,2017-05-11,2618
Libertarian,113,2017-05-11,103
Republican,113,2017-05-11,8293
Democratic,113,2017-05-11,2003
Democratic,113,2017-06-06,1987
Unaffiliated,113,2017-06-06,2627
Libertarian,113,2017-06-06,105
Republican,113,2017-06-06,8287
Libertarian,113,2017-06-23,104
Republican,113,2017-06-23,8284
Unaffiliated,113,2017-06-23,2631
Democratic,113,2017-06-23,1985
Democratic,113,2017-08-02,1973
Republican,113,2017-08-02,8251
Unaffiliated,113,2017-08-02,2618
Libertarian,113,2017-08-02,103
Libertarian,113,2017-09-01,103
Democratic,113,2017-09-01,1950
Republican,113,2017-09-01,8197
Unaffiliated,113,2017-09-01,2530
Republican,113,2017-10-05,8151
Libertarian,113,2017-10-05,100
Unaffiliated,113,2017-10-05,2487
Democratic,113,2017-10-05,1936
Unaffiliated,113,2017-11-02,2494
Democratic,113,2017-11-02,1930
Republican,113,2017-11-02,8135
Libertarian,113,2017-11-02,99
Unaffiliated,113,2017-12-14,2484
Libertarian,113,2017-12-14,97
Republican,113,2017-12-14,8131
Democratic,113,2017-12-14,1916
Democratic,114,2014-12-22,2860
Libertarian,114,2014-12-22,94
Unaffiliated,114,2014-12-22,4184
Republican,114,2014-12-22,7807
Republican,114,2015-06-11,7757
Unaffiliated,114,2015-06-11,4223
Democratic,114,2015-06-11,2838
Libertarian,114,2015-06-11,102
Democratic,114,2015-09-04,2799
Libertarian,114,2015-09-04,98
Unaffiliated,114,2015-09-04,4186
Republican,114,2015-09-04,7690
Republican,114,2015-11-05,7608
Libertarian,114,2015-11-05,99
Democratic,114,2015-11-05,2770
Unaffiliated,114,2015-11-05,4163
Democratic,114,2015-11-19,2757
Unaffiliated,114,2015-11-19,4160
Libertarian,114,2015-11-19,101
Republican,114,2015-11-19,7605
Republican,114,2016-02-03,4615
Democratic,114,2016-02-03,1829
Unaffiliated,114,2016-02-03,2622
Libertarian,114,2016-02-03,72
Republican,114,2016-04-21,7669
Libertarian,114,2016-04-21,95
Democratic,114,2016-04-21,2728
Unaffiliated,114,2016-04-21,4078
Libertarian,114,2016-06-02,93
Democratic,114,2016-06-02,2649
Republican,114,2016-06-02,7590
Unaffiliated,114,2016-06-02,3969
Republican,114,2016-08-02,7667
Libertarian,114,2016-08-02,97
Democratic,114,2016-08-02,2651
Unaffiliated,114,2016-08-02,3994
Libertarian,114,2016-10-06,109
Democratic,114,2016-10-06,2701
Unaffiliated,114,2016-10-06,3735
Republican,114,2016-10-06,7963
Republican,114,2017-01-12,8021
Unaffiliated,114,2017-01-12,3781
Democratic,114,2017-01-12,2663
Libertarian,114,2017-01-12,123
Republican,114,2017-02-17,8005
Democratic,114,2017-02-17,2657
Libertarian,114,2017-02-17,125
Unaffiliated,114,2017-02-17,3795
Republican,114,2017-03-07,7992
Unaffiliated,114,2017-03-07,3797
Democratic,114,2017-03-07,2653
Libertarian,114,2017-03-07,126
Republican,114,2017-04-03,7781
Democratic,114,2017-04-03,2561
Libertarian,114,2017-04-03,124
Unaffiliated,114,2017-04-03,3567
Republican,114,2017-05-11,7785
Libertarian,114,2017-05-11,125
Unaffiliated,114,2017-05-11,3588
Democratic,114,2017-05-11,2552
Unaffiliated,114,2017-06-06,3588
Libertarian,114,2017-06-06,126
Democratic,114,2017-06-06,2555
Republican,114,2017-06-06,7774
Republican,114,2017-06-23,7765
Unaffiliated,114,2017-06-23,3589
Democratic,114,2017-06-23,2556
Libertarian,114,2017-06-23,127
Unaffiliated,114,2017-08-02,3566
Libertarian,114,2017-08-02,127
Democratic,114,2017-08-02,2529
Republican,114,2017-08-02,7748
Unaffiliated,114,2017-09-01,3517
Libertarian,114,2017-09-01,125
Democratic,114,2017-09-01,2508
Republican,114,2017-09-01,7684
Democratic,114,2017-10-05,2493
Libertarian,114,2017-10-05,125
Unaffiliated,114,2017-10-05,3492
Republican,114,2017-10-05,7662
Republican,114,2017-11-02,7659
Unaffiliated,114,2017-11-02,3496
Democratic,114,2017-11-02,2490
Libertarian,114,2017-11-02,125
Unaffiliated,114,2017-12-14,3511
Republican,114,2017-12-14,7653
Democratic,114,2017-12-14,2482
