desc_party,county,date,count
Libertarian,Rooks,2018-01-09,11
Republican,Rooks,2018-01-09,2432
Unaffiliated,Rooks,2018-01-09,645
Democratic,Rush,2018-01-09,321
Libertarian,Rush,2018-01-09,15
Republican,Rush,2018-01-09,1391
Unaffiliated,Rush,2018-01-09,378
Democratic,Russell,2018-01-09,665
Libertarian,Russell,2018-01-09,26
Republican,Russell,2018-01-09,2942
Unaffiliated,Russell,2018-01-09,844
Democratic,Saline,2018-01-09,6715
Libertarian,Saline,2018-01-09,386
Republican,Saline,2018-01-09,16298
Unaffiliated,Saline,2018-01-09,12301
Democratic,Scott,2018-01-09,286
Libertarian,Scott,2018-01-09,18
Republican,Scott,2018-01-09,2306
Unaffiliated,Scott,2018-01-09,695
Democratic,Sedgwick,2018-01-09,69085
Libertarian,Sedgwick,2018-01-09,2521
Republican,Sedgwick,2018-01-09,113065
Unaffiliated,Sedgwick,2018-01-09,105583
Democratic,Seward,2018-01-09,2029
Libertarian,Seward,2018-01-09,111
Republican,Seward,2018-01-09,4538
Unaffiliated,Seward,2018-01-09,3231
Democratic,Shawnee,2018-01-09,33004
Libertarian,Shawnee,2018-01-09,913
Republican,Shawnee,2018-01-09,40637
Unaffiliated,Shawnee,2018-01-09,31535
Democratic,Sheridan,2018-01-09,281
Libertarian,Sheridan,2018-01-09,3
Republican,Sheridan,2018-01-09,1220
Unaffiliated,Sheridan,2018-01-09,330
Democratic,Sherman,2018-01-09,408
Libertarian,Sherman,2018-01-09,20
Republican,Sherman,2018-01-09,2339
Unaffiliated,Sherman,2018-01-09,737
Democratic,Smith,2018-01-09,356
Libertarian,Smith,2018-01-09,7
Republican,Smith,2018-01-09,1899
Unaffiliated,Smith,2018-01-09,371
Democratic,Stafford,2018-01-09,349
Libertarian,Stafford,2018-01-09,20
Republican,Stafford,2018-01-09,1779
Unaffiliated,Stafford,2018-01-09,486
Democratic,Stanton,2018-01-09,181
Libertarian,Stanton,2018-01-09,17
Republican,Stanton,2018-01-09,763
Unaffiliated,Stanton,2018-01-09,206
Democratic,Stevens,2018-01-09,291
Libertarian,Stevens,2018-01-09,19
Republican,Stevens,2018-01-09,2226
Unaffiliated,Stevens,2018-01-09,428
Democratic,Sumner,2018-01-09,3317
Libertarian,Sumner,2018-01-09,170
Republican,Sumner,2018-01-09,7814
Unaffiliated,Sumner,2018-01-09,5373
Democratic,Thomas,2018-01-09,547
Libertarian,Thomas,2018-01-09,27
Republican,Thomas,2018-01-09,3190
Unaffiliated,Thomas,2018-01-09,1090
Democratic,Trego,2018-01-09,370
Libertarian,Trego,2018-01-09,14
Republican,Trego,2018-01-09,1248
Unaffiliated,Trego,2018-01-09,490
Democratic,Wabaunsee,2018-01-09,770
Libertarian,Wabaunsee,2018-01-09,34
Republican,Wabaunsee,2018-01-09,2954
Unaffiliated,Wabaunsee,2018-01-09,1038
Democratic,Wallace,2018-01-09,66
Libertarian,Wallace,2018-01-09,1
Republican,Wallace,2018-01-09,856
Unaffiliated,Wallace,2018-01-09,134
Democratic,Washington,2018-01-09,299
Libertarian,Washington,2018-01-09,8
Republican,Washington,2018-01-09,2731
Unaffiliated,Washington,2018-01-09,348
Democratic,Wichita,2018-01-09,154
Libertarian,Wichita,2018-01-09,11
Republican,Wichita,2018-01-09,863
Unaffiliated,Wichita,2018-01-09,342
Democratic,Wilson,2018-01-09,690
Libertarian,Wilson,2018-01-09,49
Republican,Wilson,2018-01-09,3253
Unaffiliated,Wilson,2018-01-09,1073
Democratic,Woodson,2018-01-09,337
Libertarian,Woodson,2018-01-09,16
Republican,Woodson,2018-01-09,1317
Unaffiliated,Woodson,2018-01-09,498
Democratic,Wyandotte,2018-01-09,39039
Libertarian,Wyandotte,2018-01-09,615
Republican,Wyandotte,2018-01-09,14013
Unaffiliated,Wyandotte,2018-01-09,25411
Democratic,Allen,2018-02-05,1543
Libertarian,Allen,2018-02-05,62
Republican,Allen,2018-02-05,4199
Unaffiliated,Allen,2018-02-05,2685
Democratic,Anderson,2018-02-05,1159
Libertarian,Anderson,2018-02-05,55
Republican,Anderson,2018-02-05,2214
Unaffiliated,Anderson,2018-02-05,1929
Democratic,Atchison,2018-02-05,3120
Libertarian,Atchison,2018-02-05,62
Republican,Atchison,2018-02-05,4131
Unaffiliated,Atchison,2018-02-05,4010
Democratic,Barber,2018-02-05,412
Libertarian,Barber,2018-02-05,13
Republican,Barber,2018-02-05,2060
Unaffiliated,Barber,2018-02-05,373
Democratic,Barton,2018-02-05,2889
Libertarian,Barton,2018-02-05,103
Republican,Barton,2018-02-05,9743
Unaffiliated,Barton,2018-02-05,4646
Democratic,Bourbon,2018-02-05,2808
Libertarian,Bourbon,2018-02-05,77
Republican,Bourbon,2018-02-05,4959
Unaffiliated,Bourbon,2018-02-05,3916
Democratic,Brown,2018-02-05,1049
Libertarian,Brown,2018-02-05,41
Republican,Brown,2018-02-05,3471
Unaffiliated,Brown,2018-02-05,1509
Democratic,Butler,2018-02-05,6910
Libertarian,Butler,2018-02-05,362
Republican,Butler,2018-02-05,21110
Unaffiliated,Butler,2018-02-05,12339
Democratic,Chase,2018-02-05,286
Libertarian,Chase,2018-02-05,9
Republican,Chase,2018-02-05,1193
Unaffiliated,Chase,2018-02-05,291
Democratic,Chautauqua,2018-02-05,262
Libertarian,Chautauqua,2018-02-05,14
Republican,Chautauqua,2018-02-05,1628
Unaffiliated,Chautauqua,2018-02-05,423
Democratic,Cherokee,2018-02-05,4188
Libertarian,Cherokee,2018-02-05,129
Republican,Cherokee,2018-02-05,6013
Unaffiliated,Cherokee,2018-02-05,5307
Democratic,Cheyenne,2018-02-05,215
Libertarian,Cheyenne,2018-02-05,9
Republican,Cheyenne,2018-02-05,1433
Unaffiliated,Cheyenne,2018-02-05,237
Democratic,Clark,2018-02-05,209
Libertarian,Clark,2018-02-05,8
Republican,Clark,2018-02-05,957
Unaffiliated,Clark,2018-02-05,278
Democratic,Clay,2018-02-05,577
Libertarian,Clay,2018-02-05,42
Republican,Clay,2018-02-05,3755
Unaffiliated,Clay,2018-02-05,1224
Democratic,Cloud,2018-02-05,980
Libertarian,Cloud,2018-02-05,44
Republican,Cloud,2018-02-05,3453
Unaffiliated,Cloud,2018-02-05,1388
Democratic,Coffey,2018-02-05,892
Libertarian,Coffey,2018-02-05,45
Republican,Coffey,2018-02-05,3668
Unaffiliated,Coffey,2018-02-05,1403
Democratic,Comanche,2018-02-05,147
Libertarian,Comanche,2018-02-05,4
Republican,Comanche,2018-02-05,804
Unaffiliated,Comanche,2018-02-05,116
Democratic,Cowley,2018-02-05,4530
Libertarian,Cowley,2018-02-05,129
Republican,Cowley,2018-02-05,9382
Unaffiliated,Cowley,2018-02-05,5218
Democratic,Crawford,2018-02-05,7841
Libertarian,Crawford,2018-02-05,207
Republican,Crawford,2018-02-05,8099
Unaffiliated,Crawford,2018-02-05,9247
Democratic,Decatur,2018-02-05,271
Libertarian,Decatur,2018-02-05,8
Republican,Decatur,2018-02-05,1447
Unaffiliated,Decatur,2018-02-05,387
Democratic,Dickinson,2018-02-05,1805
Libertarian,Dickinson,2018-02-05,111
Republican,Dickinson,2018-02-05,7261
Unaffiliated,Dickinson,2018-02-05,3381
Democratic,Doniphan,2018-02-05,720
Libertarian,Doniphan,2018-02-05,27
Republican,Doniphan,2018-02-05,2863
Unaffiliated,Doniphan,2018-02-05,1340
Democratic,Douglas,2018-02-05,27585
Libertarian,Douglas,2018-02-05,867
Republican,Douglas,2018-02-05,20250
Unaffiliated,Douglas,2018-02-05,26060
Democratic,Edwards,2018-02-05,285
Libertarian,Edwards,2018-02-05,11
Republican,Edwards,2018-02-05,1212
Unaffiliated,Edwards,2018-02-05,382
Democratic,Elk,2018-02-05,325
Libertarian,Elk,2018-02-05,7
Republican,Elk,2018-02-05,1141
Unaffiliated,Elk,2018-02-05,325
Democratic,Ellis,2018-02-05,3995
Libertarian,Ellis,2018-02-05,171
Republican,Ellis,2018-02-05,8388
Unaffiliated,Ellis,2018-02-05,4705
Democratic,Ellsworth,2018-02-05,814
Libertarian,Ellsworth,2018-02-05,19
Republican,Ellsworth,2018-02-05,2354
Unaffiliated,Ellsworth,2018-02-05,931
Democratic,Finney,2018-02-05,4151
Libertarian,Finney,2018-02-05,175
Republican,Finney,2018-02-05,8431
Unaffiliated,Finney,2018-02-05,7069
Democratic,Ford,2018-02-05,3389
Libertarian,Ford,2018-02-05,148
Republican,Ford,2018-02-05,6268
Unaffiliated,Ford,2018-02-05,5035
Democratic,Franklin,2018-02-05,3700
Libertarian,Franklin,2018-02-05,196
Republican,Franklin,2018-02-05,8960
Unaffiliated,Franklin,2018-02-05,5375
Democratic,Geary,2018-02-05,4445
Libertarian,Geary,2018-02-05,153
Republican,Geary,2018-02-05,5974
Unaffiliated,Geary,2018-02-05,5699
Democratic,Gove,2018-02-05,261
Libertarian,Gove,2018-02-05,3
Republican,Gove,2018-02-05,1262
Unaffiliated,Gove,2018-02-05,318
Democratic,Graham,2018-02-05,221
Libertarian,Graham,2018-02-05,13
Republican,Graham,2018-02-05,1285
Unaffiliated,Graham,2018-02-05,266
Democratic,Grant,2018-02-05,490
Libertarian,Grant,2018-02-05,31
Republican,Grant,2018-02-05,2224
Unaffiliated,Grant,2018-02-05,823
Democratic,Gray,2018-02-05,439
Libertarian,Gray,2018-02-05,32
Republican,Gray,2018-02-05,1810
Unaffiliated,Gray,2018-02-05,664
Democratic,Greeley,2018-02-05,49
Libertarian,Greeley,2018-02-05,1
Republican,Greeley,2018-02-05,722
Unaffiliated,Greeley,2018-02-05,90
Democratic,Greenwood,2018-02-05,590
Libertarian,Greenwood,2018-02-05,16
Republican,Greenwood,2018-02-05,2627
Unaffiliated,Greenwood,2018-02-05,1576
Democratic,Hamilton,2018-02-05,140
Libertarian,Hamilton,2018-02-05,9
Republican,Hamilton,2018-02-05,883
Unaffiliated,Hamilton,2018-02-05,255
Democratic,Harper,2018-02-05,644
Libertarian,Harper,2018-02-05,24
Republican,Harper,2018-02-05,2446
Unaffiliated,Harper,2018-02-05,951
Democratic,Harvey,2018-02-05,4268
Libertarian,Harvey,2018-02-05,165
Republican,Harvey,2018-02-05,10661
Unaffiliated,Harvey,2018-02-05,5949
Democratic,Haskell,2018-02-05,276
Libertarian,Haskell,2018-02-05,6
Republican,Haskell,2018-02-05,1509
Unaffiliated,Haskell,2018-02-05,582
Democratic,Hodgeman,2018-02-05,182
Libertarian,Hodgeman,2018-02-05,1
Republican,Hodgeman,2018-02-05,987
Unaffiliated,Hodgeman,2018-02-05,231
Democratic,Jackson,2018-02-05,1787
Libertarian,Jackson,2018-02-05,47
Republican,Jackson,2018-02-05,4069
Unaffiliated,Jackson,2018-02-05,2413
Democratic,Jefferson,2018-02-05,2823
Libertarian,Jefferson,2018-02-05,106
Republican,Jefferson,2018-02-05,6047
Unaffiliated,Jefferson,2018-02-05,4466
Democratic,Jewell,2018-02-05,227
Libertarian,Jewell,2018-02-05,15
Republican,Jewell,2018-02-05,1431
Unaffiliated,Jewell,2018-02-05,455
Democratic,Johnson,2018-02-05,97580
Libertarian,Johnson,2018-02-05,4238
Republican,Johnson,2018-02-05,178801
Unaffiliated,Johnson,2018-02-05,119352
Democratic,Kearny,2018-02-05,278
Libertarian,Kearny,2018-02-05,8
Republican,Kearny,2018-02-05,1346
Unaffiliated,Kearny,2018-02-05,491
Democratic,Kingman,2018-02-05,776
Libertarian,Kingman,2018-02-05,32
Republican,Kingman,2018-02-05,2798
Unaffiliated,Kingman,2018-02-05,1077
Democratic,Kiowa,2018-02-05,126
Libertarian,Kiowa,2018-02-05,8
Republican,Kiowa,2018-02-05,978
Unaffiliated,Kiowa,2018-02-05,138
Democratic,Labette,2018-02-05,3035
Libertarian,Labette,2018-02-05,91
Republican,Labette,2018-02-05,5227
Unaffiliated,Labette,2018-02-05,5028
Democratic,Lane,2018-02-05,147
Libertarian,Lane,2018-02-05,8
Republican,Lane,2018-02-05,926
Unaffiliated,Lane,2018-02-05,216
Democratic,Leavenworth,2018-02-05,10727
Libertarian,Leavenworth,2018-02-05,376
Republican,Leavenworth,2018-02-05,17082
Unaffiliated,Leavenworth,2018-02-05,15145
Democratic,Lincoln,2018-02-05,248
Libertarian,Lincoln,2018-02-05,26
Republican,Lincoln,2018-02-05,1425
Unaffiliated,Lincoln,2018-02-05,411
Democratic,Linn,2018-02-05,1146
Libertarian,Linn,2018-02-05,63
Republican,Linn,2018-02-05,3762
Unaffiliated,Linn,2018-02-05,1834
Democratic,Logan,2018-02-05,203
Libertarian,Logan,2018-02-05,8
Republican,Logan,2018-02-05,1389
Unaffiliated,Logan,2018-02-05,293
Democratic,Lyon,2018-02-05,4799
Libertarian,Lyon,2018-02-05,184
Republican,Lyon,2018-02-05,7526
Unaffiliated,Lyon,2018-02-05,7152
Democratic,Marion,2018-02-05,1079
Libertarian,Marion,2018-02-05,37
Republican,Marion,2018-02-05,4804
Unaffiliated,Marion,2018-02-05,1973
Democratic,Marshall,2018-02-05,1444
Libertarian,Marshall,2018-02-05,34
Republican,Marshall,2018-02-05,3287
Unaffiliated,Marshall,2018-02-05,1698
Democratic,McPherson,2018-02-05,2652
Libertarian,McPherson,2018-02-05,145
Republican,McPherson,2018-02-05,9987
Unaffiliated,McPherson,2018-02-05,4181
Democratic,Meade,2018-02-05,348
Libertarian,Meade,2018-02-05,16
Republican,Meade,2018-02-05,2182
Unaffiliated,Meade,2018-02-05,638
Democratic,Miami,2018-02-05,4418
Libertarian,Miami,2018-02-05,219
Republican,Miami,2018-02-05,10780
Unaffiliated,Miami,2018-02-05,7298
Democratic,Mitchell,2018-02-05,620
Libertarian,Mitchell,2018-02-05,13
Republican,Mitchell,2018-02-05,2571
Unaffiliated,Mitchell,2018-02-05,857
Democratic,Montgomery,2018-02-05,4159
Libertarian,Montgomery,2018-02-05,172
Republican,Montgomery,2018-02-05,10034
Unaffiliated,Montgomery,2018-02-05,4669
Democratic,Morris,2018-02-05,657
Libertarian,Morris,2018-02-05,29
Republican,Morris,2018-02-05,2128
Unaffiliated,Morris,2018-02-05,946
Democratic,Morton,2018-02-05,251
Libertarian,Morton,2018-02-05,9
Republican,Morton,2018-02-05,1339
Unaffiliated,Morton,2018-02-05,340
Democratic,Nemaha,2018-02-05,1427
Libertarian,Nemaha,2018-02-05,43
Republican,Nemaha,2018-02-05,3853
Unaffiliated,Nemaha,2018-02-05,1870
Democratic,Neosho,2018-02-05,2274
Libertarian,Neosho,2018-02-05,112
Republican,Neosho,2018-02-05,5243
Unaffiliated,Neosho,2018-02-05,3893
Democratic,Ness,2018-02-05,290
Libertarian,Ness,2018-02-05,6
Republican,Ness,2018-02-05,1329
Unaffiliated,Ness,2018-02-05,310
Democratic,Norton,2018-02-05,394
Libertarian,Norton,2018-02-05,16
Republican,Norton,2018-02-05,2176
Unaffiliated,Norton,2018-02-05,720
Democratic,Osage,2018-02-05,2211
Libertarian,Osage,2018-02-05,100
Republican,Osage,2018-02-05,5357
Unaffiliated,Osage,2018-02-05,3336
Democratic,Osborne,2018-02-05,437
Libertarian,Osborne,2018-02-05,14
Republican,Osborne,2018-02-05,1627
Unaffiliated,Osborne,2018-02-05,619
Democratic,Ottawa,2018-02-05,500
Libertarian,Ottawa,2018-02-05,38
Republican,Ottawa,2018-02-05,2665
Unaffiliated,Ottawa,2018-02-05,1050
Democratic,Pawnee,2018-02-05,707
Libertarian,Pawnee,2018-02-05,19
Republican,Pawnee,2018-02-05,2294
Unaffiliated,Pawnee,2018-02-05,805
Democratic,Phillips,2018-02-05,329
Libertarian,Phillips,2018-02-05,12
Republican,Phillips,2018-02-05,2715
Unaffiliated,Phillips,2018-02-05,550
Democratic,Pottawatomie,2018-02-05,2055
Libertarian,Pottawatomie,2018-02-05,115
Republican,Pottawatomie,2018-02-05,9111
Unaffiliated,Pottawatomie,2018-02-05,3590
Democratic,Pratt,2018-02-05,800
Libertarian,Pratt,2018-02-05,44
Republican,Pratt,2018-02-05,3436
Unaffiliated,Pratt,2018-02-05,814
Democratic,Rawlins,2018-02-05,234
Libertarian,Rawlins,2018-02-05,12
Republican,Rawlins,2018-02-05,1493
Unaffiliated,Rawlins,2018-02-05,352
Democratic,Reno,2018-02-05,8950
Libertarian,Reno,2018-02-05,356
Republican,Reno,2018-02-05,19357
Unaffiliated,Reno,2018-02-05,12003
Democratic,Republic,2018-02-05,457
Libertarian,Republic,2018-02-05,12
Republican,Republic,2018-02-05,2439
Unaffiliated,Republic,2018-02-05,647
Democratic,Rice,2018-02-05,866
Libertarian,Rice,2018-02-05,50
Republican,Rice,2018-02-05,3179
Unaffiliated,Rice,2018-02-05,1249
Democratic,Riley,2018-02-05,8022
Libertarian,Riley,2018-02-05,432
Republican,Riley,2018-02-05,14107
Unaffiliated,Riley,2018-02-05,10825
Democratic,Rooks,2018-02-05,382
Libertarian,Rooks,2018-02-05,11
Republican,Rooks,2018-02-05,2430
Unaffiliated,Rooks,2018-02-05,645
Democratic,Rush,2018-02-05,320
Libertarian,Rush,2018-02-05,15
Republican,Rush,2018-02-05,1391
Unaffiliated,Rush,2018-02-05,383
Democratic,Russell,2018-02-05,663
Libertarian,Russell,2018-02-05,26
Republican,Russell,2018-02-05,2939
Unaffiliated,Russell,2018-02-05,848
Democratic,Saline,2018-02-05,6732
Libertarian,Saline,2018-02-05,386
Republican,Saline,2018-02-05,16281
Unaffiliated,Saline,2018-02-05,12319
Democratic,Scott,2018-02-05,285
Libertarian,Scott,2018-02-05,18
Republican,Scott,2018-02-05,2311
Unaffiliated,Scott,2018-02-05,699
Democratic,Sedgwick,2018-02-05,68996
Libertarian,Sedgwick,2018-02-05,2528
Republican,Sedgwick,2018-02-05,112889
Unaffiliated,Sedgwick,2018-02-05,105799
Democratic,Seward,2018-02-05,2032
Libertarian,Seward,2018-02-05,112
Republican,Seward,2018-02-05,4546
Unaffiliated,Seward,2018-02-05,3238
Democratic,Shawnee,2018-02-05,32979
Libertarian,Shawnee,2018-02-05,915
Republican,Shawnee,2018-02-05,40618
Unaffiliated,Shawnee,2018-02-05,31672
Democratic,Sheridan,2018-02-05,280
Libertarian,Sheridan,2018-02-05,3
Republican,Sheridan,2018-02-05,1220
Unaffiliated,Sheridan,2018-02-05,338
Democratic,Sherman,2018-02-05,408
Libertarian,Sherman,2018-02-05,20
Republican,Sherman,2018-02-05,2336
Unaffiliated,Sherman,2018-02-05,741
Democratic,Smith,2018-02-05,352
Libertarian,Smith,2018-02-05,7
Republican,Smith,2018-02-05,1903
Unaffiliated,Smith,2018-02-05,373
Democratic,Stafford,2018-02-05,349
Libertarian,Stafford,2018-02-05,20
Republican,Stafford,2018-02-05,1777
Unaffiliated,Stafford,2018-02-05,487
Democratic,Stanton,2018-02-05,180
Libertarian,Stanton,2018-02-05,17
Republican,Stanton,2018-02-05,761
Unaffiliated,Stanton,2018-02-05,206
Democratic,Stevens,2018-02-05,291
Libertarian,Stevens,2018-02-05,19
Republican,Stevens,2018-02-05,2225
Unaffiliated,Stevens,2018-02-05,429
Democratic,Sumner,2018-02-05,3312
Libertarian,Sumner,2018-02-05,171
Republican,Sumner,2018-02-05,7811
Unaffiliated,Sumner,2018-02-05,5391
Democratic,Thomas,2018-02-05,546
Libertarian,Thomas,2018-02-05,28
Republican,Thomas,2018-02-05,3193
Unaffiliated,Thomas,2018-02-05,1086
Democratic,Trego,2018-02-05,370
Libertarian,Trego,2018-02-05,14
Republican,Trego,2018-02-05,1245
Unaffiliated,Trego,2018-02-05,488
Democratic,Wabaunsee,2018-02-05,768
Libertarian,Wabaunsee,2018-02-05,34
Republican,Wabaunsee,2018-02-05,2952
Unaffiliated,Wabaunsee,2018-02-05,1038
Democratic,Wallace,2018-02-05,67
Libertarian,Wallace,2018-02-05,1
Republican,Wallace,2018-02-05,856
Unaffiliated,Wallace,2018-02-05,134
Democratic,Washington,2018-02-05,298
Libertarian,Washington,2018-02-05,8
Republican,Washington,2018-02-05,2728
Unaffiliated,Washington,2018-02-05,348
Democratic,Wichita,2018-02-05,155
Libertarian,Wichita,2018-02-05,11
Republican,Wichita,2018-02-05,862
Unaffiliated,Wichita,2018-02-05,342
Democratic,Wilson,2018-02-05,686
Libertarian,Wilson,2018-02-05,50
Republican,Wilson,2018-02-05,3248
Unaffiliated,Wilson,2018-02-05,1072
Democratic,Woodson,2018-02-05,336
Libertarian,Woodson,2018-02-05,16
Republican,Woodson,2018-02-05,1313
Unaffiliated,Woodson,2018-02-05,499
Democratic,Wyandotte,2018-02-05,39024
Libertarian,Wyandotte,2018-02-05,617
Republican,Wyandotte,2018-02-05,14009
Unaffiliated,Wyandotte,2018-02-05,25526
Democratic,Allen,2018-03-20,1540
Libertarian,Allen,2018-03-20,62
Republican,Allen,2018-03-20,4186
Unaffiliated,Allen,2018-03-20,2702
Democratic,Anderson,2018-03-20,1151
Libertarian,Anderson,2018-03-20,54
Republican,Anderson,2018-03-20,2220
Unaffiliated,Anderson,2018-03-20,1935
Democratic,Atchison,2018-03-20,3106
Libertarian,Atchison,2018-03-20,63
Republican,Atchison,2018-03-20,4128
Unaffiliated,Atchison,2018-03-20,4027
Democratic,Barber,2018-03-20,412
Libertarian,Barber,2018-03-20,12
Republican,Barber,2018-03-20,2056
Unaffiliated,Barber,2018-03-20,371
Democratic,Barton,2018-03-20,2884
Libertarian,Barton,2018-03-20,103
Republican,Barton,2018-03-20,9738
Unaffiliated,Barton,2018-03-20,4652
Democratic,Bourbon,2018-03-20,2799
Libertarian,Bourbon,2018-03-20,77
Republican,Bourbon,2018-03-20,4958
Unaffiliated,Bourbon,2018-03-20,3946
Democratic,Brown,2018-03-20,1051
Libertarian,Brown,2018-03-20,41
Republican,Brown,2018-03-20,3464
Unaffiliated,Brown,2018-03-20,1514
Democratic,Butler,2018-03-20,6903
Libertarian,Butler,2018-03-20,364
Republican,Butler,2018-03-20,21110
Unaffiliated,Butler,2018-03-20,12411
Democratic,Chase,2018-03-20,287
Libertarian,Chase,2018-03-20,10
Republican,Chase,2018-03-20,1187
Unaffiliated,Chase,2018-03-20,293
Democratic,Chautauqua,2018-03-20,261
Libertarian,Chautauqua,2018-03-20,14
Republican,Chautauqua,2018-03-20,1626
Unaffiliated,Chautauqua,2018-03-20,422
Democratic,Cherokee,2018-03-20,4159
Libertarian,Cherokee,2018-03-20,128
Republican,Cherokee,2018-03-20,6010
Unaffiliated,Cherokee,2018-03-20,5322
Democratic,Cheyenne,2018-03-20,214
Libertarian,Cheyenne,2018-03-20,9
Republican,Cheyenne,2018-03-20,1432
Unaffiliated,Cheyenne,2018-03-20,237
Democratic,Clark,2018-03-20,208
Libertarian,Clark,2018-03-20,8
Republican,Clark,2018-03-20,960
Unaffiliated,Clark,2018-03-20,276
Democratic,Clay,2018-03-20,574
Libertarian,Clay,2018-03-20,42
Republican,Clay,2018-03-20,3750
Unaffiliated,Clay,2018-03-20,1225
Democratic,Cloud,2018-03-20,978
Libertarian,Cloud,2018-03-20,44
Republican,Cloud,2018-03-20,3439
Unaffiliated,Cloud,2018-03-20,1386
Democratic,Coffey,2018-03-20,884
Libertarian,Coffey,2018-03-20,45
Republican,Coffey,2018-03-20,3663
Unaffiliated,Coffey,2018-03-20,1416
Democratic,Comanche,2018-03-20,146
Libertarian,Comanche,2018-03-20,4
Republican,Comanche,2018-03-20,800
Unaffiliated,Comanche,2018-03-20,116
Democratic,Cowley,2018-03-20,4509
Libertarian,Cowley,2018-03-20,129
Republican,Cowley,2018-03-20,9361
Unaffiliated,Cowley,2018-03-20,5248
Democratic,Crawford,2018-03-20,7830
Libertarian,Crawford,2018-03-20,207
Republican,Crawford,2018-03-20,8092
Unaffiliated,Crawford,2018-03-20,9300
Democratic,Decatur,2018-03-20,264
Libertarian,Decatur,2018-03-20,8
Republican,Decatur,2018-03-20,1447
Unaffiliated,Decatur,2018-03-20,388
Democratic,Dickinson,2018-03-20,1803
Libertarian,Dickinson,2018-03-20,113
Republican,Dickinson,2018-03-20,7267
Unaffiliated,Dickinson,2018-03-20,3385
Democratic,Doniphan,2018-03-20,716
Libertarian,Doniphan,2018-03-20,27
Republican,Doniphan,2018-03-20,2854
Unaffiliated,Doniphan,2018-03-20,1354
Democratic,Douglas,2018-03-20,27623
Libertarian,Douglas,2018-03-20,864
Republican,Douglas,2018-03-20,20222
Unaffiliated,Douglas,2018-03-20,26204
Democratic,Edwards,2018-03-20,285
